,date,coolingdegreedays,coolingdegreedaysnormal,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
0,"{'pretty': '12:00 AM +07 on August 07, 2016', 'year': '2016', 'mon': '08', 'mday': '07', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,79,77,25,94,29.80,1009,91,33,6.2,10.0,18,30,75,24,29.76,1007.75,84,29,5.8,9.4,256,WSW,7,12,72,22,55,29.71,1006,77,25,5.0,8.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on August 08, 2016', 'year': '2016', 'mon': '08', 'mday': '08', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,82,79,26,94,29.83,1010,87,31,6.2,10.0,16,26,76,24,29.78,1008.35,82,28,6.1,9.9,246,WSW,9,14,73,23,66,29.71,1006,77,25,4.3,7.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 09, 2016', 'year': '2016', 'mon': '08', 'mday': '09', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,79,79,26,94,29.80,1009,93,34,6.2,10.0,17,28,76,25,29.75,1007.31,86,30,6.1,9.8,248,WSW,9,15,73,23,55,29.65,1004,78,26,5.0,8.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 10, 2016', 'year': '2016', 'mon': '08', 'mday': '10', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,80,79,26,100,29.80,1009,93,34,6.2,10.0,18,30,75,24,29.73,1006.60,83,28,5.7,9.1,264,West,8,12,73,23,52,29.62,1003,73,23,0.3,0.5,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 11, 2016', 'year': '2016', 'mon': '08', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,83,79,26,100,29.80,1009,89,32,6.2,10.0,21,33,76,25,29.74,1006.83,83,28,5.8,9.4,242,WSW,7,11,73,23,59,29.68,1005,77,25,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 12, 2016', 'year': '2016', 'mon': '08', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,82,79,26,100,29.77,1008,91,33,6.2,10.0,18,30,77,25,29.73,1006.67,84,30,6.0,9.7,245,WSW,10,16,75,24,62,29.65,1004,78,26,0.5,0.8,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on August 13, 2016', 'year': '2016', 'mon': '08', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,83,79,26,94,29.77,1008,89,32,6.2,10.0,20,32,78,25,29.72,1006.30,84,30,6.1,9.9,240,WSW,10,17,75,24,62,29.65,1004,80,27,5.0,8.0,7,11,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on August 14, 2016', 'year': '2016', 'mon': '08', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,81,79,26,94,29.74,1007,91,33,6.2,10.0,18,30,77,25,29.68,1005.15,84,30,6.0,9.7,246,WSW,10,16,75,24,63,29.59,1002,78,26,3.1,5.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 15, 2016', 'year': '2016', 'mon': '08', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,78,79,26,94,29.74,1007,91,33,6.2,10.0,23,37,76,25,29.68,1005.04,86,30,6.2,10.0,241,WSW,11,18,73,23,59,29.62,1003,80,27,6.2,10.0,8,13,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 16, 2016', 'year': '2016', 'mon': '08', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,79,77,25,89,29.77,1008,91,33,6.2,10.0,18,30,76,25,29.70,1005.62,86,30,6.2,10.0,240,WSW,11,18,73,23,59,29.62,1003,80,27,6.2,10.0,9,15,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 17, 2016', 'year': '2016', 'mon': '08', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,78,79,26,94,29.74,1007,91,33,6.2,10.0,22,35,77,25,29.70,1005.54,86,30,6.2,9.9,238,WSW,11,18,75,24,59,29.62,1003,80,27,5.0,8.0,8,13,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 18, 2016', 'year': '2016', 'mon': '08', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,84,79,26,94,29.71,1006,93,34,6.2,10.0,20,32,77,25,29.65,1004.00,86,30,6.1,9.8,240,WSW,11,18,75,24,59,29.59,1002,78,26,5.0,8.0,8,13,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on August 19, 2016', 'year': '2016', 'mon': '08', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,77,79,26,94,29.71,1006,89,32,6.2,10.0,22,35,76,24,29.66,1004.25,84,30,6.2,10.0,234,SW,12,20,73,23,62,29.59,1002,80,27,6.2,10.0,8,13,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on August 20, 2016', 'year': '2016', 'mon': '08', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,80,77,25,89,29.77,1008,91,33,6.2,10.0,13,20,77,25,29.72,1006.19,86,30,6.0,9.7,227,SW,8,12,75,24,62,29.65,1004,80,27,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on August 21, 2016', 'year': '2016', 'mon': '08', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,78,79,26,100,29.74,1007,93,34,6.2,10.0,13,20,77,25,29.69,1005.40,86,30,6.1,9.8,263,West,7,12,73,23,55,29.62,1003,78,26,4.3,7.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 22, 2016', 'year': '2016', 'mon': '08', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,81,79,26,100,29.74,1007,93,34,6.2,10.0,26,43,77,25,29.68,1005.06,85,30,5.8,9.3,261,West,8,12,73,23,59,29.59,1002,77,25,1.6,2.5,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on August 23, 2016', 'year': '2016', 'mon': '08', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,83,81,27,100,29.71,1006,93,34,6.2,10.0,18,30,77,25,29.66,1004.30,85,30,5.5,8.8,277,West,4,7,73,23,55,29.56,1001,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on August 24, 2016', 'year': '2016', 'mon': '08', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,32,0,0,,84,81,27,100,29.71,1006,87,31,6.2,10.0,15,24,77,25,29.64,1003.77,82,28,5.9,9.5,258,WSW,4,7,73,23,70,29.59,1002,78,26,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 25, 2016', 'year': '2016', 'mon': '08', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,81,79,26,100,29.74,1007,93,34,6.2,10.0,13,20,77,25,29.68,1005.11,86,30,5.5,8.9,229,SW,5,8,75,24,56,29.62,1003,78,26,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 26, 2016', 'year': '2016', 'mon': '08', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,82,79,26,100,29.80,1009,95,35,6.2,10.0,23,37,77,25,29.74,1006.96,84,29,4.9,8.0,234,SW,5,8,72,22,49,29.65,1004,73,23,0.4,0.6,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 27, 2016', 'year': '2016', 'mon': '08', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,80,79,26,100,29.86,1011,93,34,6.2,10.0,16,26,77,25,29.78,1008.21,85,30,5.6,9.0,241,WSW,5,8,73,23,56,29.68,1005,77,25,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 28, 2016', 'year': '2016', 'mon': '08', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,83,81,27,100,29.83,1010,93,34,6.2,10.0,12,18,77,25,29.76,1007.79,84,29,5.9,9.6,303,WNW,3,6,73,23,56,29.68,1005,75,24,1.9,3.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 29, 2016', 'year': '2016', 'mon': '08', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,81,79,26,100,29.83,1010,91,33,6.2,10.0,18,30,76,25,29.75,1007.38,84,29,5.8,9.4,222,SW,5,8,73,23,55,29.65,1004,77,25,0.4,0.7,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on August 30, 2016', 'year': '2016', 'mon': '08', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,85,79,26,100,29.86,1011,91,33,6.2,10.0,16,26,77,25,29.80,1009.02,84,29,5.4,8.8,211,SSW,2,4,75,24,59,29.74,1007,77,25,1.2,2.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on August 31, 2016', 'year': '2016', 'mon': '08', 'mday': '31', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,78,79,26,94,29.89,1012,93,34,6.2,10.0,14,22,76,24,29.83,1009.92,85,30,5.4,8.7,266,West,4,6,72,22,52,29.74,1007,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 01, 2016', 'year': '2016', 'mon': '09', 'mday': '01', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,75,79,26,94,29.86,1011,93,34,6.2,10.0,10,17,76,24,29.78,1008.50,85,30,6.0,9.6,287,WNW,3,5,72,22,52,29.71,1006,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 02, 2016', 'year': '2016', 'mon': '09', 'mday': '02', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,78,79,26,94,29.80,1009,93,34,6.2,10.0,22,35,77,25,29.75,1007.33,86,30,6.1,9.9,260,West,8,13,70,21,56,29.68,1005,80,27,5.0,8.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 03, 2016', 'year': '2016', 'mon': '09', 'mday': '03', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,77,79,26,94,29.80,1009,93,34,6.2,10.0,22,35,75,24,29.76,1007.69,86,30,6.2,10.0,270,West,8,13,72,22,52,29.68,1005,78,26,6.2,10.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on September 04, 2016', 'year': '2016', 'mon': '09', 'mday': '04', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,75,79,26,94,29.83,1010,93,34,6.2,10.0,25,41,75,24,29.77,1007.85,85,30,6.2,10.0,273,West,5,8,72,22,52,29.68,1005,77,25,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 05, 2016', 'year': '2016', 'mon': '09', 'mday': '05', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,79,79,26,94,29.80,1009,91,33,6.2,10.0,15,24,76,25,29.76,1007.66,84,29,6.2,10.0,262,West,6,9,73,23,59,29.68,1005,77,25,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 06, 2016', 'year': '2016', 'mon': '09', 'mday': '06', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,76,77,25,94,29.83,1010,91,33,6.2,10.0,14,22,76,24,29.77,1007.93,84,30,6.2,10.0,239,WSW,8,12,72,22,52,29.68,1005,78,26,6.2,10.0,5,7,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 07, 2016', 'year': '2016', 'mon': '09', 'mday': '07', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,34,0,0,,82,77,25,89,29.86,1011,89,32,6.2,10.0,18,30,75,24,29.79,1008.73,84,29,5.8,9.4,230,SW,7,11,73,23,59,29.74,1007,78,26,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 08, 2016', 'year': '2016', 'mon': '09', 'mday': '08', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,76,79,26,100,29.86,1011,91,33,6.2,10.0,15,24,75,24,29.81,1009.23,84,30,6.2,10.0,237,WSW,6,9,72,22,58,29.74,1007,78,26,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 09, 2016', 'year': '2016', 'mon': '09', 'mday': '09', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,74,77,25,94,29.86,1011,91,33,6.2,10.0,14,22,74,24,29.81,1009.33,84,29,6.2,10.0,253,WSW,7,11,72,22,52,29.74,1007,77,25,5.6,9.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 10, 2016', 'year': '2016', 'mon': '09', 'mday': '10', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,81,77,25,94,29.83,1010,91,33,6.2,10.0,20,32,76,24,29.76,1007.70,83,28,5.8,9.3,250,WSW,7,12,72,22,55,29.68,1005,75,24,3.1,5.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 11, 2016', 'year': '2016', 'mon': '09', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,89,79,26,100,29.80,1009,87,31,6.2,10.0,20,32,76,25,29.72,1006.47,82,28,4.6,7.4,267,West,5,8,75,24,66,29.65,1004,77,25,0.5,0.8,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 12, 2016', 'year': '2016', 'mon': '09', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",14,,0,30,0,0,,92,77,25,100,29.80,1009,84,29,6.2,10.0,15,24,76,24,29.72,1006.42,80,26,4.6,7.5,249,WSW,6,10,73,23,74,29.65,1004,75,24,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 13, 2016', 'year': '2016', 'mon': '09', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",15,,0,30,0,0,,81,75,24,100,29.83,1010,87,31,6.2,10.0,18,30,74,23,29.75,1007.17,80,27,5.9,9.5,244,WSW,8,13,73,23,66,29.68,1005,73,23,5.0,8.0,5,7,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on September 14, 2016', 'year': '2016', 'mon': '09', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,78,77,25,89,29.83,1010,89,32,6.2,10.0,16,26,74,23,29.77,1008.07,83,28,6.1,9.9,242,WSW,8,12,72,22,59,29.68,1005,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 15, 2016', 'year': '2016', 'mon': '09', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,78,77,25,94,29.80,1009,89,32,6.2,10.0,16,26,74,23,29.76,1007.66,83,28,5.7,9.2,285,WNW,4,7,72,22,59,29.68,1005,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 16, 2016', 'year': '2016', 'mon': '09', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,82,77,25,94,29.80,1009,89,32,6.2,10.0,16,26,75,24,29.74,1007.07,83,28,5.5,8.8,269,West,5,7,73,23,59,29.65,1004,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 17, 2016', 'year': '2016', 'mon': '09', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,80,77,25,100,29.80,1009,91,33,6.2,10.0,13,20,75,24,29.72,1006.48,83,28,5.8,9.4,277,West,4,6,73,23,59,29.62,1003,75,24,1.2,2.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 18, 2016', 'year': '2016', 'mon': '09', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,82,77,25,94,29.80,1009,91,33,6.2,10.0,13,20,75,24,29.73,1006.80,84,29,5.8,9.4,305,NW,4,7,73,23,55,29.65,1004,77,25,0.7,1.2,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 19, 2016', 'year': '2016', 'mon': '09', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,77,77,25,94,29.77,1008,93,34,6.2,10.0,12,18,75,24,29.71,1006.00,85,30,5.6,9.1,259,West,4,6,72,22,52,29.62,1003,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 20, 2016', 'year': '2016', 'mon': '09', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,84,79,26,100,29.80,1009,91,33,6.2,10.0,13,20,77,25,29.73,1006.52,84,30,5.5,8.9,244,WSW,3,5,73,23,55,29.65,1004,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on September 21, 2016', 'year': '2016', 'mon': '09', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,87,79,26,100,29.83,1010,91,33,6.2,10.0,9,15,77,25,29.76,1007.81,84,29,5.2,8.4,325,NW,4,6,75,24,59,29.68,1005,77,25,1.2,2.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 22, 2016', 'year': '2016', 'mon': '09', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,88,79,26,100,29.80,1009,87,31,6.2,10.0,9,15,76,25,29.76,1007.64,81,28,5.0,8.1,262,West,3,4,75,24,66,29.68,1005,75,24,1.6,2.5,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on September 23, 2016', 'year': '2016', 'mon': '09', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,84,79,26,100,29.77,1008,87,31,6.2,10.0,10,17,77,25,29.73,1006.54,82,28,5.5,8.8,147,SSE,3,4,75,24,66,29.65,1004,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on September 24, 2016', 'year': '2016', 'mon': '09', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,77,79,26,94,29.77,1008,91,33,6.2,10.0,10,17,76,25,29.71,1006.06,84,30,6.1,9.9,241,WSW,5,8,73,23,55,29.62,1003,78,26,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on September 25, 2016', 'year': '2016', 'mon': '09', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,77,79,26,94,29.77,1008,91,33,6.2,10.0,12,18,76,25,29.73,1006.54,84,30,6.0,9.7,265,West,4,7,73,23,55,29.65,1004,78,26,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 26, 2016', 'year': '2016', 'mon': '09', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,86,79,26,100,29.80,1009,93,34,6.2,10.0,10,17,76,24,29.74,1007.08,84,29,5.1,8.2,306,NW,3,5,73,23,52,29.62,1003,75,24,0.4,0.6,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on September 27, 2016', 'year': '2016', 'mon': '09', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,88,77,25,100,29.80,1009,91,33,6.2,10.0,13,20,75,24,29.74,1006.85,82,28,5.2,8.4,292,WNW,3,4,72,22,55,29.62,1003,73,23,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 28, 2016', 'year': '2016', 'mon': '09', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,86,77,25,100,29.77,1008,89,32,6.2,10.0,16,26,76,24,29.72,1006.28,83,28,5.1,8.3,334,NNW,3,5,75,24,62,29.62,1003,77,25,0.5,0.8,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on September 29, 2016', 'year': '2016', 'mon': '09', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,84,77,25,100,29.77,1008,89,32,6.2,10.0,14,22,75,24,29.71,1006.08,82,28,5.8,9.4,284,WNW,4,6,73,23,59,29.62,1003,75,24,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on September 30, 2016', 'year': '2016', 'mon': '09', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,86,79,26,100,29.77,1008,89,32,6.2,10.0,18,30,76,25,29.72,1006.19,83,28,5.6,9.1,325,NW,3,5,73,23,66,29.65,1004,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
